"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"123212","deixa acontecer (com emicida)","céu","mpb","deixa acontecer naturalmente
eu não quero ver você chorar
deixa que o amor encontre a gente
nosso caso vai eternizar

você já disse que me quer
pra toda a vida  eternidade
quando está distante de mim
fica louco de saudade

que a razão do seu viver sou eu
está tudo bem  eu acredito
eu não tô duvidando disso
só que eu tenho muito medo de me apaixonar
esse filme já passou na minha vida
e você  tá me ajudando a superar
eu não quero ser um mal na sua vida

você já disse que me quer
pra toda a vida  eternidade
quando está distante de mim
fica louca de saudade
que a razão do seu viver sou eu
está tudo bem  eu acredito
eu não tô duvidando disso

só que eu tenho muito medo de me apaixonar
esse filme já passou na minha vida
e você  tá me ajudando a superar
eu não quero ser um mal na sua vida

deixa acontecer naturalmente
eu não quero ver você chorar
deixa que o amor encontre a gente
nosso caso vai eternizar","mpb"
"123213","espaçonave (part. fernando catatau)","céu","mpb","pode mandar embrulhar que
eu quero te levar pra viagem
volta pra nave mãe pra despressurizar
deixar o sol me beijar  me beijar","mpb"
"123214","fênix do amor","céu","mpb","o mundo do mistério lhe foi dado
apresentado como único caminho
por ele aprendeu a existir
respostas começaram a surgir
astros
sonhos
signos
espíritos

virou matéria prima pro ofício
que tão firme e cedo escolheria
tão incansavelmente decidida
afinal era só uma menina
de um céu
não sei
qual céu 
talvez
o inferno tivesse céu

não era exatamente o que esperava
como uma resposta pros porquês
mistérios  cheiros  auras não bastavam
então trocou de pele para aprender a ser
aves rara
oh  oh
fênix do amor
oh  oh
para cada nebulosa no céu
oh  oh
mais alto voou

virou matéria prima pro ofício
que tão firme e cedo escolheria
tão incansavelmente decidida
afinal era só uma menina
de um céu
não sei
qual céu 
talvez
o inferno tivesse céu
o inferno tivesse céu","mpb"
"123215","forçar o verão","céu","mpb","uma nuvem se aproxima do cartão postal
feito um convidado que ninguém quer receber
mas quando ele vem  não quer mais sair
no sorriso debochado  estaciona ali

 verso   
ouviram do ipiranga  quem foi que ouviu  eu não vi
estava a sombra de um coqueiro num céu azul anil
e o tempo fechou e ninguém viu
derrubando a rima  fez se então frio no brasil

pare de forçar o verão  oh 
pare de forçar o verão 

uma nuvem se aproxima no cartão postal
feito um convidado que ninguém quer receber
mas quando ele vem  não quer mais sair
no sorriso debochado  estaciona ali

ouviram do ipiranga  quem foi que ouviu  eu não vi
estava a sombra de um coqueiro num céu azul anil
e o tempo fechou e ninguém viu
derrubando a rima  fez se então frio no brasil

pare de forçar o verão  oh 
pare de forçar o verão 
pare de forçar o verão 
pare de forçar o verão ","mpb"
"123216","nada irreal","céu","mpb","não te prometi o céu
nem você a mim o sol
nada irreal
só queríamos ver onde isso ia dar

não costumo mergulhar sem saber que fundo tem
mas você meu bem me puxou pelas mãos  me entreguei

tem algo em nós que me faz bem
que leva pro céu o mau também
libertando antigos ideais
onde vivem sonhos mais reais

não te prometi o céu
nem você a mim o sol
nada irreal
só queríamos ver onde isso ia dar

deu num mergulho em alto mar dentro do meu coração
suficientemente infantil  pronto para navegar
sei que devo admitir que não levo jeito algum
pra salvar o mundo de mim  de você  de ninguém

tem algo em nós que me faz bem
que leva pro céu o mau também
libertando antigos ideais
onde vivem sonhos mais reais

atravessáveis
quisemos ser atravessáveis e fomos
atravessáveis
atravessáveis
quisemos ser atravessáveis


tem algo em nós que me faz bem
que leva pro céu o mau também
libertando antigos ideais
onde vivem sonhos mais reais","mpb"
"123217","ocitocina (charged)","céu","mpb","um passeio na livre dimensão
desgeografada de demarcação
continentada em minhas regras
meu corpo meu rolê
fui numa andada a procura de ti

rio de dentro  mar de fora
pisando em mata alta  pororoca
minha tela não se desfaleceria
sem chance alguma de morrer a bateria

porque eu estava charged  charged 
carregada
totalmente carregada
eu tava charged  charged 
totalmente carregada  charged 

atravessei a clareira
dormi com a serpente
o sono das corujas
bebi d água nascente
não me lembro de medo
do renascer poente
que tava a minha espera
ao encontro do meu presente
você
oh  oh você
oh  oh você

um passeio na livre dimensão
desgeografada de demarcação
continentada em minhas regras
meu corpo meu rolê
fui numa andada a procura de ti

rio de dentro  mar de fora
pisando em mata alta  pororoca
minha tela não se desfaleceria
sem chance alguma de morrer a bateria

porque eu estava charged  charged 
carregada
totalmente carregada
eu tava  charged 
totalmente carregada  charged 
eu tava  charged 

atravessei a clareira
dormi com a serpente
o sono das corujas
bebi d água nascente
não me lembro de medo
do renascer poente
que tava a minha espera
ao encontro do meu presente
você
oh  oh você
oh  oh você","mpb"
"123218","off (sad siri)","céu","mpb","olá  como vai você 
no dia de sol  cores tão reais
pra quê luzes artificiais 
preparei comandos sagazes

para lhe trazer pra mim
mas você foi tão chinfrim
e pagou tão caro para me esquecer

e ficar off  oh na
ele está off

olá  como vai você 
no dia de sol  cores tão reais
pra quê luzes artificiais 
preparei comandos sagazes

para lhe trazer pra mim
mas você foi tão chinfrim
e pagou tão caro para me esquecer

e ficar off  oh na
ele está off

para lhe trazer pra mim
mas você foi tão chinfrim
e pagou tão caro para me esquecer

e ficar off  oh na
ele está off","mpb"
"123219","pardo","céu","mpb","nêgo
teu rosa é mais rosa que o rosa da mais rosa rosa
veio um beijo preto
sangue sob a pétala
veio um papo reto
língua sobre a úvula

nêgo
nenhum orixá poderá desmanchar o que houve lá
pra que me quereres 
homens e mulheres há
por que tanto queres
não me querer  querer

sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme
sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme de amores
nêgo

nêgo
teu rosa é mais rosa que o rosa da mais rosa rosa
veio um beijo preto
sangue sob a pétala
veio um papo reto
língua sobre a úvula

nêgo
nenhum orixá poderá desmanchar o que houve lá
pra que me quereres 
homens e mulheres há
por que tanto queres
não me querer  querer

sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme
sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme de amores
nêgo

nenhum orixá poderá desmanchar o que houve lá
pra que me quereres 
homens e mulheres há
por que tanto queres
não me querer  querer

sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme
sou pardo e não tardo a sentir me crescer o pretume
sou pardo e me ardo de amores por ti sem ciúme de amores
nêgo","mpb"
"123220","pode esperar","céu","mpb","nada como um dia atrás do outro
tenho essa virtude de esperar
eu sou maneira  sou de trato  sou faceira
mas sou flor que não se cheira
é melhor se prevenir pra não cair

sou mulher que encara um desacato
se eu não devolver no ato
amanhã pode esperar

estrutura tem meu coração
pra suportar essa implosão
que abalou meus alicerces de mulher

mas a minha construção é forte
sou madeira  sou de morte
faça o vento que fizer

mas a minha construção é forte
sou madeira  sou de morte
faça o vento que fizer","mpb"
"123221","pot-pourri: etílica / interlúdio (part. tulipa ruiz)","céu","mpb","toca o telefone
atendo e ouço
a sua voz
etílica
bêbada de sono
me acalenta
noite adentro
melodia

blá blá
já não sei o que é o que
deixa
eu dormir
mas não para de dizer
eu amo
eu amo
eu amo
você","mpb"
"123222","rosa menina rosa (part. los sebozos postizos)","céu","mpb","rosa  menina rosa
vem que eu quero ver você sambar
rosa  menina rosa
vem que eu quero ver você sambar

me disseram que você  menina rosa 
samba demais
e o meu samba vai é ficar pra trás

rosa  menina rosa
vem que eu quero ver você sambar
rosa  menina rosa
vem que eu quero ver você sambar

pois o teu samba tem mistério
que é gostoso de sambar
se você gosta de samba
você vai ter que balançar

rosa  menina rosa
vem que eu quero ver você sambar
rosa  menina rosa
vem que eu quero ver você brincar

me disseram que você menina rosa  samba demais
e o meu samba vai é ficar pra trás","mpb"
"123223","rotação","céu","mpb","você parado me olhando dançar
fisgado  quando viu já foi
pego por todos os sinais
letras garrafais farei
dos meus defeitos o assunto
e dos ouvidos a boca
eles que vão devorar
as histórias que você contar

quero dançar pra você
quero girar e sentir
tudo ao redor se mexer
quero girar e cair
sem sentir que isso é perder
não quero ter que acertar

olhar o sol nascer
faz entender a rotação da terra
eu rodarei mil vezes
até você saber como é que a banda toca
me toca
me toca
me toca

você parado me olhando dançar
fisgado  quando viu já foi
pego por todos os sinais
letras garrafais farei
dos meus defeitos o assunto
e dos ouvidos a boca
eles que vão devorar
as histórias que você contar

quero dançar pra você
quero girar e sentir
tudo ao redor se mexer
quero girar e cair
sem sentir que isso é perder
não quero ter que acertar

olhar o sol nascer
faz entender a rotação da terra
eu rodarei mil vezes
até você saber como é que a banda toca
me toca
me toca
me toca","mpb"
"123224","tempo de amor (part. herbie hancock)","céu","mpb","ah  bem melhor seria
poder viver em paz
sem ter que sofrer
sem ter que chorar
sem ter que querer
sem ter que se dar

mas tem que sofrer
mas tem que chorar
mas tem que querer
pra poder amar

ah  mundo enganador
paz não quer mais dizer amor

ah  não existe coisa mais triste que ter paz
e se arrepender  e se conformar
e se proteger de um amor a mais

o tempo de amor
é tempo de dor
o tempo de paz
não faz nem desfaz

ah  que não seja meu
o mundo onde o amor morreu ","mpb"
"123225","a festa é nossa","luiz melodia","mpb; samba; romântico","psiu
silêncio 
esse é um presente romântico pra mariana
dona eurídice e meu filho

coca cola
guaraná à beça
muita gente come
e vice versa

obscuro
nossa festa é essa
ninguém se apressa
ninguém se apressa

copos quebram
ninguém se interessa
roupas rasgam
maior sobe e desce

relações  dois corpos enfraquecem
não interessa
a vida é essa

saudações pra quem gozou
gozou
a festa  nossa festa
se acabou

saudações pra quem gozou
gozou
a festa  nossa festa
se acabou

coca cola
guaraná à beça
muita gente come
e vice versa

obscuro
nossa festa é essa
ninguém se apressa
ninguém se apressa

copos quebram
ninguém se interessa
roupas rasgam
maior sobe e desce

relações  dois corpos enfraquecem
não interessa
a vida é essa

saudações pra quem gozou
gozou
a festa  nossa festa
se acabou

saudações pra quem gozou
gozou
a festa  nossa festa
se acabou

coca cola
guaraná à beça
muita gente come
e vice versa

obscuro
nossa festa é essa
ninguém se apressa
ninguém se apressa

copos quebram
ninguém se interessa
roupas rasgam
maior sobe e desce

relações  dois corpos enfraquecem
não interessa
a vida é essa

copos quebram
ninguém se interessa
roupas rasgam maior sobe e desce

relações dois corpos enfraquecem
pérola negra
te amo  te amo
pérola negra
te amo te amo
baby te amo
nem sei se te amo

pérola negra
te amo  te amo
baby te amo
nem sei se te amo
neste carnaval","mpb"
"123226","dor de carnaval (part. céu)","luiz melodia","mpb; samba; romântico","mais um carnaval que passou
mais uma vez minha escola não ganhou
mais um samba enredo mais de mil segredos
parece até brinquedo se quebrou
a moça da minha rua não sambou
cabrocha na fossa na hora anunciou

é mais um fracasso nem sei o que faço
preciso calma com essa dor
a lua que estava no céu presenciou
e a noite que dava o tom desafinou
perdeu o compasso virou embaraço
e minha escola que a favela aplaudiu
que na avenida já levou nota mil
o meu abraço o seu espaço no coração","mpb"
"123227","maracangalha (part. mahal reis)","luiz melodia","mpb; samba; romântico","eu vou pra maracangalha
eu vou 
eu vou de uniforme branco
eu vou 
eu vou de chapéu de palha
eu vou 
eu vou convidar anália
eu vou 

se anália não quiser ir
eu vou só 
eu vou só 
eu vou só 

se anália não quiser ir
eu vou só 
eu vou só 

eu vou só sem anália
mas eu vou 
eu vou me arrendar nas anáguas da baiana
miçangas africanas me remontam ao caribe
e moçambique
e eu vou para maracangalha  com a minha guia e o
meu chapéu de palha e estou bem
seja na bahia ou belém
quero meu bem anália  mas se ela não quiser ir
não tem falha  eu vou só
viva dandara e caymmi
quero bela donzela  uma afrodite negra  tal
chimamanda adichie
vixe  maracangalha onde as raízes do brasil resistem
tal sérgio buarque de holanda  samba e maxixe
em luanda dizem que o mar é diáfano
de lá a capoeira tem origem
relicário afro
brasil  temos o caldeirão etno sociológico
cultura de povos que ergueram um país sublime
maracangalha é festa  e eu me sinto ótimo
viva dorival caymmi
viva dorival caymmi

eu vou pra maracangalha
eu vou 
eu vou de uniforme branco
eu vou 
eu vou de chapéu de palha
eu vou 
eu vou convidar anália
eu vou 

se anália não quiser ir
eu vou só 
eu vou só 
eu vou só 

se anália não quiser ir
eu vou só 
eu vou só
mas eu vou","mpb"
"123228","vira lata (part. céu)","luiz melodia","mpb; samba; romântico"," céu 

quem nunca foi de fino trato
volta assim
feito um trapo

nada lhe prende
e ainda que prende
é feita de gato e sapato
sem mais  são mais

 luiz melodia 

se eu lhe contar
por onde andei
que o sol amanheceu
mais de uma vez
mas ainda sim
não clareou
e a saudade bateu
e no peito ficou
sem mais 

céu  ou vira lata
luiz  não  não sou
céu  não me importa
luiz  vou lhe contar
céu  quem tu é
eu vou me achar
e depois me perder
em nós dois

luiz  só nós dois  nós dois ","mpb"
